3, 2004.39, 61961024951.0, 7
3, 2004.39, 689711981556.0, 2
3, 2004.39, 61962937018.0, 1
3, 2004.39, 61965359903.0, 2
3, 2004.39, 141201789629.0, 2
3, 2004.39, 45450128843.0, 3
3, 2004.39, 45449980479.0, 88
3, 2004.39, 45452758701.0, 9
3, 2004.39, 61961024963.0, 143
3, 2004.39, 58301486916.0, 1
3, 2004.39, 72045733302.0, 1
3, 2004.39, 58301848309.0, 40
3, 2004.39, 8104899617.0, 1
3, 2004.39, 61961024968.0, 1
3, 2004.39, 962127533513.0, 35
3, 2004.39, 413780421834.0, 12
3, 2004.39, 413791240779.0, 211
3, 2004.39, 45452937933.0, 13
3, 2004.39, 413780417614.0, 3
3, 2004.39, 61961353423.0, 54
3, 2004.39, 964635493714.0, 4
3, 2004.39, 413787380563.0, 46
3, 2004.39, 61961024927.0, 21
3, 2004.39, 413791240838.0, 2
3, 2004.39, 619735702618.0, 3
3, 2004.39, 72046455927.0, 1
3, 2004.39, 45452657374.0, 5
3, 2004.39, 61965359968.0, 29
3, 2004.39, 413791240929.0, 12
3, 2004.39, 61961024868.0, 130
3, 2004.39, 12597573221.0, 1
3, 2004.39, 61961075302.0, 1
3, 2004.39, 46598529255.0, 1
3, 2004.39, 689711981566.0, 6
3, 2004.39, 61961078506.0, 65
3, 2004.39, 61961078610.0, 14
3, 2004.39, 413791240558.0, 9
3, 2004.39, 45452786930.0, 2
3, 2004.39, 46598636532.0, 56
3, 2004.39, 689711936629.0, 2
3, 2004.39, 61964944067.0, 1
3, 2004.39, 61965359991.0, 2
3, 2004.39, 413781011064.0, 18
3, 2004.39, 58301942009.0, 9
3, 2004.39, 61961024891.0, 62
3, 2004.39, 689711981564.0, 60
3, 2004.39, 43928041085.0, 1
3, 2004.39, 60767078270.0, 3
3, 2004.40, 61965359903.0, 12
3, 2004.40, 45452860802.0, 7
3, 2004.40, 61961025033.0, 29
3, 2004.40, 619735718796.0, 1
3, 2004.40, 8103802510.0, 1
3, 2004.40, 53529427600.0, 1
3, 2004.40, 141201789971.0, 1
3, 2004.40, 19172714011.0, 2
3, 2004.40, 61960946207.0, 37
3, 2004.40, 52982412192.0, 2
3, 2004.40, 61961024929.0, 30
3, 2004.40, 61961025059.0, 27
3, 2004.40, 61961024951.0, 1
3, 2004.40, 61960946218.0, 73
3, 2004.40, 45452691887.0, 40
3, 2004.40, 43928042931.0, 12
3, 2004.40, 46605915465.0, 3
3, 2004.40, 413791240888.0, 1
3, 2004.40, 689711981556.0, 3
3, 2004.40, 413790399162.0, 1
3, 2004.40, 61961024927.0, 7
3, 2004.40, 61961024956.0, 2
3, 2004.40, 46598694336.0, 2
3, 2004.40, 61961024963.0, 81
3, 2004.40, 46599076279.0, 12
3, 2004.40, 413783281865.0, 3
3, 2004.40, 413780421834.0, 1
3, 2004.40, 45450128843.0, 1
3, 2004.40, 45452937933.0, 33
3, 2004.40, 413780417614.0, 1
3, 2004.40, 61961353423.0, 90
3, 2004.40, 61964944337.0, 1
3, 2004.40, 964635493714.0, 2
3, 2004.40, 413787380563.0, 42
3, 2004.40, 61960619991.0, 1
3, 2004.40, 61964979163.0, 1
3, 2004.40, 61965359968.0, 6
3, 2004.40, 413791240929.0, 1
3, 2004.40, 61961024868.0, 19
3, 2004.40, 61961075302.0, 1
3, 2004.40, 61961078506.0, 2
3, 2004.40, 46598757355.0, 2
3, 2004.40, 45450046802.0, 1
3, 2004.40, 413781763439.0, 1
3, 2004.40, 61964944370.0, 3
3, 2004.40, 413781825651.0, 1
3, 2004.40, 46598636532.0, 40
3, 2004.40, 58301848309.0, 34
3, 2004.40, 72044910844.0, 1
3, 2004.40, 60767078270.0, 2
3, 2004.47, 45452860802.0, 14
3, 2004.47, 413791240838.0, 1
3, 2004.47, 61961024912.0, 8
3, 2004.47, 60248408259.0, 7
3, 2004.47, 66672691222.0, 1
3, 2004.47, 19172714011.0, 1
3, 2004.47, 413777542173.0, 3
3, 2004.47, 61961025059.0, 41
3, 2004.47, 61961024937.0, 136
3, 2004.47, 61960946218.0, 49
3, 2004.47, 45452691887.0, 6
3, 2004.47, 61965359920.0, 11
3, 2004.47, 53529426357.0, 1
3, 2004.47, 61961024824.0, 6
3, 2004.47, 61964979130.0, 11
3, 2004.47, 45449980479.0, 65
3, 2004.47, 61961024963.0, 169
3, 2004.47, 45452641990.0, 10
3, 2004.47, 413780421834.0, 1
3, 2004.47, 61961353423.0, 5
3, 2004.47, 45450070864.0, 16
3, 2004.47, 61964944337.0, 1
3, 2004.47, 46592261667.0, 18
3, 2004.47, 58125624664.0, 16
3, 2004.47, 58301632857.0, 1
3, 2004.47, 61965019994.0, 23
3, 2004.47, 61964961871.0, 7
3, 2004.47, 61962577890.0, 1
3, 2004.47, 61965020009.0, 17
3, 2004.47, 61961078506.0, 12
3, 2004.47, 413786371565.0, 6
3, 2004.47, 61964943986.0, 1
3, 2004.47, 61965359991.0, 1
3, 2004.47, 413781011064.0, 1
3, 2004.47, 58301942009.0, 34
3, 2004.47, 61961024891.0, 48
3, 2004.47, 48806187007.0, 1
3, 2004.48, 413791240838.0, 1
3, 2004.48, 61964961927.0, 5
3, 2004.48, 61961025033.0, 17
3, 2004.48, 61964944011.0, 12
3, 2004.48, 61961024911.0, 1
3, 2004.48, 60248408259.0, 2
3, 2004.48, 19172714011.0, 1
3, 2004.48, 61960946207.0, 128
3, 2004.48, 61961024929.0, 66
3, 2004.48, 61961025059.0, 2
3, 2004.48, 61961024937.0, 165
3, 2004.48, 61960946218.0, 185
3, 2004.48, 61961078573.0, 3
3, 2004.48, 45452691887.0, 10
3, 2004.48, 61965359920.0, 4
3, 2004.48, 53529426357.0, 1
3, 2004.48, 58301432118.0, 5
3, 2004.48, 61961024951.0, 2
3, 2004.48, 61961024824.0, 1
3, 2004.48, 46598636532.0, 1
3, 2004.48, 61961078619.0, 3
3, 2004.48, 61961024956.0, 2
3, 2004.48, 45449980479.0, 144
3, 2004.48, 61961024963.0, 158
3, 2004.48, 45452641990.0, 3
3, 2004.48, 61961263393.0, 2
3, 2004.48, 413780421834.0, 2
3, 2004.48, 45452937933.0, 1
3, 2004.48, 61961353423.0, 16
3, 2004.48, 347672245844.0, 113
3, 2004.48, 61964979158.0, 10
3, 2004.48, 58125624664.0, 83
3, 2004.48, 61965019994.0, 2
3, 2004.48, 61964979163.0, 1
3, 2004.48, 45452657374.0, 1
3, 2004.48, 45452884450.0, 1
3, 2004.48, 61961024868.0, 4
3, 2004.48, 61965020009.0, 13
3, 2004.48, 61961078506.0, 11
3, 2004.48, 19172720749.0, 2
3, 2004.48, 61964943986.0, 1
3, 2004.48, 689711981556.0, 25
3, 2004.48, 413781011064.0, 2
3, 2004.48, 58301942009.0, 11
3, 2004.48, 61961024891.0, 128
3, 2004.49, 61961025033.0, 186
3, 2004.49, 689713382422.0, 3
3, 2004.49, 45452691887.0, 8
3, 2004.49, 61960946207.0, 407
3, 2004.49, 61961025059.0, 180
3, 2004.49, 277232519717.0, 1
3, 2004.49, 61960946218.0, 383
3, 2004.49, 46598829236.0, 36
3, 2004.49, 45449980479.0, 366
3, 2004.49, 347672245844.0, 398
3, 2004.49, 61962927704.0, 1
3, 2004.49, 8110514270.0, 2
3, 2004.49, 347672404067.0, 8
3, 2004.49, 19172720749.0, 2
3, 2004.49, 52644942963.0, 1
3, 2004.49, 46592278132.0, 2
3, 2004.49, 413781011064.0, 1
3, 2004.49, 11932960380.0, 27
3, 2004.49, 45452587645.0, 1
3, 2004.49, 413791240838.0, 499
3, 2004.49, 61964961927.0, 23
3, 2004.49, 53529427600.0, 1
3, 2004.49, 61961024963.0, 815
3, 2004.49, 60247610528.0, 6
3, 2004.49, 19172714011.0, 2
3, 2004.49, 46598863014.0, 1
3, 2004.49, 46599052744.0, 11
3, 2004.49, 12597691572.0, 27
3, 2004.49, 413791240888.0, 2
3, 2004.49, 46599115637.0, 32
3, 2004.49, 60248408259.0, 2
3, 2004.49, 45452641990.0, 51
3, 2004.49, 413780421834.0, 1
3, 2004.49, 45452937933.0, 35
3, 2004.49, 12597587151.0, 27
3, 2004.49, 64106795731.0, 1
3, 2004.49, 61961353423.0, 102
3, 2004.49, 45452657374.0, 1
3, 2004.49, 413791240929.0, 2
3, 2004.49, 61961024891.0, 313
3, 2004.49, 61961078506.0, 55
3, 2004.49, 45452786930.0, 6
3, 2004.49, 413783919865.0, 1
3, 2004.49, 61965359903.0, 2
3, 2004.49, 64105802539.0, 2
3, 2004.49, 52644951340.0, 3
3, 2004.49, 61961078573.0, 12
3, 2004.49, 61965359920.0, 16
3, 2004.49, 61961024824.0, 8
3, 2004.49, 413780725562.0, 14
3, 2004.49, 12597557578.0, 2
3, 2004.49, 58301821266.0, 1
3, 2004.49, 61965019987.0, 2
3, 2004.49, 61961024853.0, 2
3, 2004.49, 58125624664.0, 186
3, 2004.49, 61965019994.0, 19
3, 2004.49, 33826258234.0, 1
3, 2004.49, 70341251431.0, 1
3, 2004.49, 61965020009.0, 6
3, 2004.49, 46598955888.0, 1
3, 2004.49, 61965020021.0, 3
3, 2004.49, 61965359991.0, 2
3, 2004.49, 46601741690.0, 1
3, 2004.49, 58301942009.0, 229
3, 2004.49, 45452860802.0, 3
3, 2004.49, 619735718796.0, 1
3, 2004.49, 61961024911.0, 2
3, 2004.49, 61961024927.0, 2
3, 2004.49, 61961024929.0, 283
3, 2004.49, 61961024937.0, 608
3, 2004.49, 60248244143.0, 1
3, 2004.49, 53529426357.0, 2
3, 2004.49, 61961024951.0, 1
3, 2004.49, 61964979130.0, 1
3, 2004.49, 61961024956.0, 44
3, 2004.49, 61964979139.0, 1
3, 2004.49, 413791128005.0, 2
3, 2004.49, 61961024968.0, 2
3, 2004.49, 61964979150.0, 1
3, 2004.49, 61964979158.0, 26
3, 2004.49, 61960619991.0, 1
3, 2004.49, 10510993893.0, 2
3, 2004.49, 689711981545.0, 28
3, 2004.49, 689711981547.0, 7
3, 2004.49, 46598636532.0, 35
3, 2004.49, 689711981557.0, 23
3, 2004.49, 689711981565.0, 29
3, 2004.49, 689711981567.0, 32
3, 2004.50, 58301413281.0, 9
3, 2004.50, 45452860802.0, 11
3, 2004.50, 61964979158.0, 5
3, 2004.50, 413791240838.0, 392
3, 2004.50, 61964961927.0, 1
3, 2004.50, 61961025033.0, 83
3, 2004.50, 65454149813.0, 9
3, 2004.50, 61961024911.0, 1
3, 2004.50, 53529427600.0, 2
3, 2004.50, 60248408259.0, 1
3, 2004.50, 58301968046.0, 9
3, 2004.50, 58301451385.0, 9
3, 2004.50, 19172714011.0, 1
3, 2004.50, 61961078573.0, 6
3, 2004.50, 61961024927.0, 28
3, 2004.50, 52982412192.0, 1
3, 2004.50, 61961024929.0, 366
3, 2004.50, 61961025059.0, 100
3, 2004.50, 61961078565.0, 4
3, 2004.50, 61961024937.0, 629
3, 2004.50, 61960946218.0, 288
3, 2004.50, 413791240888.0, 1
3, 2004.50, 58301485215.0, 9
3, 2004.50, 58302215597.0, 2
3, 2004.50, 413787705134.0, 8
3, 2004.50, 46591855151.0, 1
3, 2004.50, 61965359920.0, 54
3, 2004.50, 689711895346.0, 1
3, 2004.50, 53529426357.0, 1
3, 2004.50, 46602917407.0, 3
3, 2004.50, 61961024824.0, 5
3, 2004.50, 61960961012.0, 1
3, 2004.50, 413780725562.0, 8
3, 2004.50, 61960946207.0, 377
3, 2004.50, 61961024956.0, 31
3, 2004.50, 45452871245.0, 1
3, 2004.50, 45449980479.0, 70
3, 2004.50, 46596538304.0, 2
3, 2004.50, 61965359937.0, 2
3, 2004.50, 61961024963.0, 584
3, 2004.50, 60248395946.0, 1
3, 2004.50, 45452641990.0, 9
3, 2004.50, 61961263393.0, 11
3, 2004.50, 46599052744.0, 1
3, 2004.50, 46598913097.0, 1
3, 2004.50, 12597557578.0, 3
3, 2004.50, 61961024951.0, 2
3, 2004.50, 58301161421.0, 14
3, 2004.50, 61965019983.0, 8
3, 2004.50, 45450070864.0, 1
3, 2004.50, 61964979153.0, 3
3, 2004.50, 45452935942.0, 8
3, 2004.50, 64106795731.0, 66
3, 2004.50, 347672245844.0, 5
3, 2004.50, 61961024853.0, 2
3, 2004.50, 61960620502.0, 1
3, 2004.50, 61964944313.0, 7
3, 2004.50, 58125624664.0, 270
3, 2004.50, 33827896150.0, 8
3, 2004.50, 61965019994.0, 26
3, 2004.50, 61961353423.0, 25
3, 2004.50, 46592262368.0, 1
3, 2004.50, 413791240929.0, 2
3, 2004.50, 58301488482.0, 9
3, 2004.50, 413778751977.0, 1
3, 2004.50, 60247739493.0, 1
3, 2004.50, 61961075302.0, 1
3, 2004.50, 60250585063.0, 1
3, 2004.50, 15362558312.0, 3
3, 2004.50, 61965020009.0, 7
3, 2004.50, 61961078506.0, 15
3, 2004.50, 413782355687.0, 1
3, 2004.50, 58301234796.0, 6
3, 2004.50, 19172720749.0, 1
3, 2004.50, 61959778515.0, 1
3, 2004.50, 61965020019.0, 2
3, 2004.50, 46599047284.0, 1
3, 2004.50, 33827167733.0, 3
3, 2004.50, 61965359991.0, 5
3, 2004.50, 413791499896.0, 5
3, 2004.50, 58301942009.0, 395
3, 2004.50, 61961024891.0, 82
3, 2004.50, 11932960380.0, 10
3, 2004.50, 61961024938.0, 1
3, 2004.50, 58302015359.0, 3
3, 2004.51, 45452860802.0, 282
3, 2004.51, 61966097795.0, 1
3, 2004.51, 61960620502.0, 1
3, 2004.51, 61964961927.0, 10
3, 2004.51, 61961025033.0, 24
3, 2004.51, 413780570029.0, 2
3, 2004.51, 53529427600.0, 1
3, 2004.51, 61962927704.0, 1
3, 2004.51, 60248408259.0, 2
3, 2004.51, 61961078565.0, 1
3, 2004.51, 58302051606.0, 3
3, 2004.51, 61961024943.0, 1
3, 2004.51, 61960946207.0, 556
3, 2004.51, 52982412192.0, 2
3, 2004.51, 61961024929.0, 232
3, 2004.51, 61961025059.0, 221
3, 2004.51, 61965359909.0, 1
3, 2004.51, 11930481468.0, 93
3, 2004.51, 61961024937.0, 720
3, 2004.51, 61960946218.0, 261
3, 2004.51, 61961078573.0, 9
3, 2004.51, 45452691887.0, 1
3, 2004.51, 61965359920.0, 254
3, 2004.51, 46596434356.0, 1
3, 2004.51, 53529426357.0, 2
3, 2004.51, 61961024824.0, 4
3, 2004.51, 413780725562.0, 3
3, 2004.51, 46598401247.0, 1
3, 2004.51, 61961024956.0, 13
3, 2004.51, 46599115326.0, 1
3, 2004.51, 45449980479.0, 209
3, 2004.51, 413780704066.0, 1
3, 2004.51, 61961024963.0, 754
3, 2004.51, 45452641990.0, 13
3, 2004.51, 61961263393.0, 1
3, 2004.51, 45452786930.0, 1
3, 2004.51, 413780421834.0, 1
3, 2004.51, 141207229261.0, 1
3, 2004.51, 61964979150.0, 1
3, 2004.51, 61961353423.0, 12
3, 2004.51, 413790124368.0, 1
3, 2004.51, 64106795731.0, 5
3, 2004.51, 61964979158.0, 24
3, 2004.51, 58125624664.0, 234
3, 2004.51, 61965019994.0, 15
3, 2004.51, 61964979163.0, 1
3, 2004.51, 46598819749.0, 1
3, 2004.51, 19172714011.0, 2
3, 2004.51, 61960946349.0, 1
3, 2004.51, 61961024868.0, 20
3, 2004.51, 46599028540.0, 1
3, 2004.51, 61961095740.0, 7
3, 2004.51, 61961078506.0, 53
3, 2004.51, 413791240558.0, 1
3, 2004.51, 61964943986.0, 2
3, 2004.51, 61965019987.0, 12
3, 2004.51, 61965359991.0, 1
3, 2004.51, 58301942009.0, 357
3, 2004.51, 61961024891.0, 149
3, 2004.51, 11932960380.0, 1
3, 2005.1, 61961025033.0, 6
3, 2005.1, 61961024912.0, 1
3, 2005.1, 58125624664.0, 32
3, 2005.1, 61961024963.0, 183
3, 2005.1, 58301981596.0, 2
3, 2005.1, 61960946207.0, 36
3, 2005.1, 52982412192.0, 1
3, 2005.1, 8110474402.0, 1
3, 2005.1, 61961024937.0, 97
3, 2005.1, 61960946218.0, 147
3, 2005.1, 61961078573.0, 7
3, 2005.1, 61965359920.0, 1
3, 2005.1, 72045733302.0, 1
3, 2005.1, 61961024824.0, 6
3, 2005.1, 413780725562.0, 1
3, 2005.1, 45449980479.0, 138
3, 2005.1, 46598694336.0, 1
3, 2005.1, 413788343619.0, 1
3, 2005.1, 413782397130.0, 2
3, 2005.1, 61961353423.0, 1
3, 2005.1, 61964979158.0, 4
3, 2005.1, 61965019992.0, 1
3, 2005.1, 61965019994.0, 1
3, 2005.1, 64108040545.0, 6
3, 2005.1, 10510993893.0, 230
3, 2005.1, 61961078506.0, 30
3, 2005.1, 45452786930.0, 1
3, 2005.1, 141210720499.0, 1
3, 2005.1, 61965359991.0, 1
3, 2005.1, 58301942009.0, 137
3, 2005.1, 61961024891.0, 60
3, 2005.1, 46598681898.0, 1
4, 2004.31, 58125624664.0, 27
4, 2004.31, 61961024929.0, 1
4, 2004.31, 61961024868.0, 2
4, 2004.31, 61961078565.0, 7
4, 2004.31, 413791240838.0, 2
4, 2004.31, 12585120433.0, 1
4, 2004.31, 46599121454.0, 1
4, 2004.31, 45452691887.0, 25
4, 2004.31, 689711981560.0, 1
4, 2004.31, 61961024943.0, 9
4, 2004.31, 141201789623.0, 1
4, 2004.31, 60248248152.0, 1
4, 2004.31, 413780725562.0, 1
4, 2004.31, 46598469519.0, 1
4, 2004.31, 689711981564.0, 24
4, 2004.31, 141199654781.0, 1
4, 2004.31, 45452657374.0, 2
4, 2004.32, 553112238723.0, 5
4, 2004.32, 45452880516.0, 1
4, 2004.32, 413791240838.0, 68
4, 2004.32, 46598539911.0, 1
4, 2004.32, 61961025033.0, 101
4, 2004.32, 619735718796.0, 7
4, 2004.32, 413785141005.0, 2
4, 2004.32, 141201789971.0, 7
4, 2004.32, 413781783829.0, 26
4, 2004.32, 413777109272.0, 3
4, 2004.32, 61961024943.0, 397
4, 2004.32, 46599104290.0, 1
4, 2004.32, 61961025059.0, 162
4, 2004.32, 46596983811.0, 5
4, 2004.32, 58128763654.0, 130
4, 2004.32, 61961078566.0, 3
4, 2004.32, 413789402279.0, 1
4, 2004.32, 45452798377.0, 22
4, 2004.32, 45452758701.0, 128
4, 2004.32, 45452691887.0, 414
4, 2004.32, 12590697267.0, 1
4, 2004.32, 61961024950.0, 104
4, 2004.32, 8104844727.0, 14
4, 2004.32, 413791240888.0, 6
4, 2004.32, 413780725562.0, 1
4, 2004.32, 45449980479.0, 1
4, 2004.32, 45449951168.0, 4
4, 2004.32, 413787380675.0, 130
4, 2004.32, 45452641990.0, 3
4, 2004.32, 61961547592.0, 2
4, 2004.32, 413780421834.0, 2
